weapon,fire_count,hit,damage_0_rate,distance_mean,distance_min,distance_max,HeadShot,NeckShot,TorsoShot,PelvisShot,ArmShot,LegShot,NonSpecific,player_name
AUG,31,0.097,0.0,16.97,16.9,17.09,2.0,0.0,1.0,0.0,0.0,0.0,0.0,Cyberholic-Pluto
AWM,2,0.5,0.0,309.08,309.08,309.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Cyberholic-Pluto
Beryl M762,16,0.188,0.0,4.836666666666667,4.65,5.05,0.0,0.0,0.0,1.0,1.0,1.0,0.0,Cyberholic-Pluto
SKS,3,0.333,0.0,142.47,142.47,142.47,0.0,0.0,1.0,0.0,0.0,0.0,0.0,JasonEmotiona
M249,123,0.106,0.0,18.73,9.71,28.13,1.0,0.0,7.0,2.0,1.0,2.0,0.0,PanDa722619
M416,91,0.11,0.0,30.339,12.64,90.49,0.0,0.0,3.0,2.0,1.0,4.0,0.0,Q_Q-huairen_
Beryl M762,122,0.033,0.6,21.652,9.03,45.03,4.0,0.0,2.0,3.0,0.0,1.0,0.0,A-Lin-Yo
M24,2,0.0,1.0,49.39,49.39,49.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,A-Lin-Yo
MP5K,8,0.0,1.0,4.37,4.37,4.37,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Yolo_954
M16A4,12,0.5,0.3333333333333333,12.92,10.6,15.3,0.0,0.0,5.0,1.0,1.0,2.0,0.0,Z4rPnq79z
AUG,44,0.136,0.0,40.36333333333334,24.83,48.69,0.0,0.0,4.0,0.0,1.0,1.0,0.0,ooOHaBailar98Xxx
Frag Grenade,1,1.0,0.5,41.795,41.66,41.93,0.0,0.0,0.0,0.0,0.0,0.0,2.0,ooOHaBailar98Xxx
Mk12,84,0.024,0.0,436.675,431.24,442.11,0.0,0.0,0.0,0.0,0.0,2.0,0.0,ooOHaBailar98Xxx
Mk12,38,0.026,0.0,363.94,363.94,363.94,0.0,0.0,1.0,0.0,0.0,0.0,0.0,HANE01
AUG,46,0.13,0.5384615384615384,15.168461538461539,6.75,24.46,1.0,0.0,10.0,1.0,1.0,0.0,0.0,bingbinghei__
M24,1,1.0,0.0,42.24,42.24,42.24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bingbinghei__
AUG,25,0.2,0.2857142857142857,6.961428571428572,3.14,11.32,3.0,0.0,3.0,0.0,0.0,1.0,0.0,Big-Troubles
Beryl M762,147,0.068,0.23076923076923078,53.52230769230769,21.04,219.24,5.0,0.0,7.0,0.0,0.0,1.0,0.0,Keaiduobaby
Frag Grenade,4,0.25,0.0,33.37,33.37,33.37,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Keaiduobaby
M24,6,0.167,0.0,213.45,213.45,213.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Keaiduobaby
ACE32,117,0.111,0.4583333333333333,23.86125,1.81,49.12,4.0,0.0,14.0,0.0,3.0,3.0,0.0,lu0000a
Kar98k,9,0.222,0.3333333333333333,153.84666666666666,32.7,230.95,1.0,0.0,2.0,0.0,0.0,0.0,0.0,lu0000a
AUG,116,0.112,0.48,26.93,2.74,49.19,7.0,0.0,11.0,2.0,2.0,3.0,0.0,CuzoShiwo
Frag Grenade,2,1.0,0.0,12.469999999999999,10.59,14.35,0.0,0.0,0.0,0.0,0.0,0.0,2.0,CuzoShiwo
M416,28,0.143,0.7647058823529411,10.90764705882353,9.9,13.15,2.0,0.0,9.0,3.0,2.0,1.0,0.0,CuzoShiwo
AUG,31,0.032,0.5,33.97,30.55,37.39,0.0,0.0,1.0,0.0,0.0,1.0,0.0,DREAMBELIEVE
Beryl M762,178,0.067,0.3684210526315789,30.333157894736843,20.2,48.22,4.0,0.0,10.0,1.0,1.0,3.0,0.0,Q-1QTCW
M24,14,0.071,0.0,279.49,279.49,279.49,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Q-1QTCW
M416,27,0.185,0.5,14.106,2.58,25.87,2.0,0.0,3.0,3.0,0.0,2.0,0.0,Q-1QTCW
AUG,11,0.182,0.0,18.785,18.77,18.8,0.0,0.0,1.0,1.0,0.0,0.0,0.0,LAO-JIA-DE-DIE
Micro UZI,30,0.033,0.8888888888888888,5.637777777777778,1.54,33.42,0.0,0.0,3.0,5.0,0.0,1.0,0.0,LAO-JIA-DE-DIE
SKS,20,0.2,0.0,25.37,19.68,30.88,0.0,0.0,1.0,1.0,0.0,2.0,0.0,LAO-JIA-DE-DIE
Frag Grenade,5,0.2,0.0,22.28,22.28,22.28,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C0ngKhanh
Mk12,150,0.02,0.8,394.1813333333333,348.71,435.27,2.0,0.0,4.0,6.0,0.0,3.0,0.0,C0ngKhanh
AUG,4,0.25,0.0,23.79,23.79,23.79,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Piao-C
Frag Grenade,1,1.0,0.0,67.75,67.75,67.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Piao-C
Mk12,42,0.048,0.0,238.73000000000002,99.98,377.48,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Piao-C
Beryl M762,22,0.045,0.0,25.97,25.97,25.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,yangjinxin1988
Mk12,20,0.05,0.0,240.24,240.24,240.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Bosss_shot
Beryl M762,22,0.091,0.0,40.505,40.27,40.74,0.0,0.0,1.0,0.0,0.0,1.0,0.0,M4A1_FENG1
Frag Grenade,1,1.0,0.0,5837.38,5837.38,5837.38,0.0,0.0,0.0,0.0,0.0,0.0,1.0,M4A1_FENG1
AKM,7,0.286,0.0,3.12,0.98,5.26,1.0,0.0,1.0,0.0,0.0,0.0,0.0,you-8866
AUG,25,0.16,0.2,41.652,40.21,46.89,0.0,0.0,5.0,0.0,0.0,0.0,0.0,27Bully-_-
Kar98k,2,0.5,0.0,152.11,152.11,152.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27Bully-_-
MP5K,36,0.111,0.6666666666666666,15.183333333333332,9.96,29.77,1.0,0.0,11.0,0.0,0.0,0.0,0.0,27Bully-_-
AUG,8,0.125,0.0,7.97,7.97,7.97,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Gumayusi_T1zz
Groza,47,0.043,0.0,23.68,21.9,25.46,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Ta1Yon9o2_-
Thompson,43,0.163,0.5333333333333333,5.682,1.63,14.11,0.0,0.0,10.0,2.0,2.0,1.0,0.0,ice_xs_
AKM,21,0.143,0.7692307692307693,3.5346153846153845,2.23,4.91,4.0,0.0,8.0,0.0,0.0,1.0,0.0,Nov9_-
M416,23,0.043,0.0,9.11,9.11,9.11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Hidenymous
AKM,18,0.222,0.42857142857142855,21.400000000000002,21.08,22.83,2.0,0.0,2.0,2.0,0.0,1.0,0.0,leesin1508
AUG,2,0.0,1.0,1.855,1.7,2.01,0.0,0.0,0.0,2.0,0.0,0.0,0.0,leesin1508
Frag Grenade,1,1.0,0.0,49.18,49.18,49.18,0.0,0.0,0.0,0.0,0.0,0.0,1.0,moxucink
SCAR-L,19,0.053,0.0,65.57,65.57,65.57,0.0,0.0,1.0,0.0,0.0,0.0,0.0,moxucink
MP5K,130,0.031,0.0,57.7275,50.25,67.35,0.0,0.0,3.0,0.0,1.0,0.0,0.0,darklegendLA
Frag Grenade,1,1.0,0.5,37.18,36.97,37.39,0.0,0.0,0.0,0.0,0.0,0.0,2.0,zzzhuo5588
MP5K,90,0.011,0.0,31.73,31.73,31.73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,zzzhuo5588
Frag Grenade,2,0.0,1.0,30.43,30.43,30.43,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Lin_4578
Mk12,6,0.333,0.0,14.995000000000001,14.67,15.32,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Supermeag
M416,116,0.095,0.3125,31.770625,21.06,48.22,1.0,0.0,13.0,1.0,1.0,0.0,0.0,Gojoshiwo
Mk14,84,0.024,0.0,430.70000000000005,426.55,434.85,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Gojoshiwo
ACE32,66,0.03,0.0,46.35,33.57,59.13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,daaboOVO
Frag Grenade,1,1.0,0.0,48.09,48.09,48.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,daaboOVO
Kar98k,4,0.25,0.0,113.03,113.03,113.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,QIPAPA08
AUG,76,0.053,0.3333333333333333,66.37166666666666,18.44,125.8,2.0,0.0,2.0,1.0,1.0,0.0,0.0,LiuErTie
Beryl M762,38,0.184,0.2222222222222222,21.01111111111111,8.51,32.23,0.0,0.0,8.0,0.0,1.0,0.0,0.0,LiuErTie
M24,8,0.0,1.0,108.93,108.93,108.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LiuErTie
M416,37,0.243,0.0,26.95777777777778,15.36,44.44,2.0,0.0,6.0,0.0,0.0,1.0,0.0,LiuErTie
ACE32,46,0.109,0.16666666666666666,28.985,27.42,33.89,2.0,0.0,3.0,0.0,0.0,1.0,0.0,Bwtn_-
Frag Grenade,1,1.0,0.0,18.51,18.51,18.51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bwtn_-
AKM,11,0.273,0.0,26.26,25.82,26.85,0.0,0.0,1.0,0.0,0.0,2.0,0.0,mojqhxjjbq
ACE32,30,0.033,0.0,30.24,30.24,30.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,955546
AUG,89,0.124,0.5,26.04318181818182,11.23,38.27,4.0,0.0,11.0,1.0,2.0,4.0,0.0,NinjaMontageZ
Mk12,62,0.113,0.5625,43.075625,1.89,165.08,9.0,0.0,6.0,0.0,0.0,1.0,0.0,NinjaMontageZ
AUG,72,0.028,0.0,3.9850000000000003,3.9,4.07,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Create_sea
Mk12,236,0.199,0.5104166666666666,48.243541666666665,0.8,212.46,6.0,0.0,56.0,15.0,6.0,13.0,0.0,Create_sea
ACE32,12,0.0,1.0,30.29,30.19,30.39,1.0,0.0,1.0,0.0,0.0,0.0,0.0,qaq090--
AKM,19,0.158,0.7272727272727273,9.772727272727273,5.93,14.3,1.0,0.0,5.0,2.0,2.0,1.0,0.0,qaq090--
Kar98k,8,0.375,0.5,94.03000000000002,64.73,172.81,1.0,0.0,5.0,0.0,0.0,0.0,0.0,qaq090--
M16A4,6,0.5,0.0,31.400000000000002,31.35,31.44,0.0,0.0,3.0,0.0,0.0,0.0,0.0,LKAGYZ
M416,103,0.107,0.6764705882352942,8.590882352941176,1.08,19.12,11.0,0.0,21.0,2.0,0.0,0.0,0.0,LKAGYZ
Mini14,46,0.13,0.7272727272727273,31.719090909090912,1.4,75.62,3.0,0.0,17.0,1.0,1.0,0.0,0.0,LKAGYZ
M249,234,0.12,0.4716981132075472,22.693962264150944,1.17,51.58,4.0,0.0,21.0,11.0,1.0,16.0,0.0,TriSeven
Mini14,6,0.0,1.0,8.3225,7.93,8.65,2.0,0.0,1.0,0.0,1.0,0.0,0.0,TriSeven
Mk12,16,0.188,0.5714285714285714,146.17000000000002,119.19,209.62,1.0,0.0,6.0,0.0,0.0,0.0,0.0,TriSeven
ACE32,152,0.072,0.42105263157894735,24.897368421052633,8.83,45.2,4.0,0.0,8.0,1.0,2.0,4.0,0.0,DDDDDYYY13
Frag Grenade,1,1.0,0.0,35.14,35.14,35.14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DDDDDYYY13
AKM,23,0.087,0.8181818181818182,17.135454545454547,14.69,21.36,3.0,0.0,7.0,0.0,1.0,0.0,0.0,Daisyy_Neit
Beryl M762,161,0.087,0.5333333333333333,20.514666666666667,3.27,49.44,0.0,0.0,15.0,6.0,3.0,6.0,0.0,Daisyy_Neit
SCAR-L,26,0.231,0.5714285714285714,4.377142857142857,1.84,12.04,0.0,0.0,12.0,2.0,0.0,0.0,0.0,Daisyy_Neit
AKM,37,0.108,0.0,47.2275,47.17,47.25,1.0,0.0,3.0,0.0,0.0,0.0,0.0,LaoYang-oO
M249,94,0.117,0.45,37.285000000000004,2.73,106.47,0.0,0.0,15.0,1.0,1.0,3.0,0.0,LaoYang-oO
M416,108,0.083,0.0,32.394444444444446,20.93,42.28,4.0,0.0,5.0,0.0,0.0,0.0,0.0,LaoYang-oO
Mini14,31,0.0,1.0,11.557500000000001,9.82,12.48,1.0,0.0,1.0,0.0,1.0,1.0,0.0,LaoYang-oO
Vector,85,0.094,0.6521739130434783,11.684347826086958,1.64,69.84,4.0,0.0,18.0,0.0,1.0,0.0,0.0,LaoYang-oO
Thompson,14,0.286,0.0,5.140000000000001,4.98,5.32,0.0,0.0,0.0,0.0,0.0,4.0,0.0,A_You0
Frag Grenade,1,0.0,1.0,18.26,18.26,18.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,ShenXian4557
M416,10,0.2,0.0,47.025000000000006,46.78,47.27,0.0,0.0,0.0,1.0,0.0,1.0,0.0,ShenXian4557
AUG,148,0.074,0.3888888888888889,31.860555555555557,10.53,88.43,1.0,0.0,16.0,0.0,0.0,1.0,0.0,BBus_jjangddong
Frag Grenade,2,0.5,0.0,7.26,7.26,7.26,0.0,0.0,0.0,0.0,0.0,0.0,1.0,BBus_jjangddong
Mk12,70,0.157,0.08333333333333333,139.38750000000002,99.9,272.58,2.0,0.0,5.0,0.0,3.0,2.0,0.0,BBus_jjangddong
Beryl M762,25,0.08,0.0,27.16,10.89,43.43,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4AM_JXZ
Frag Grenade,2,1.0,0.0,38.94,34.28,43.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4AM_JXZ
AUG,93,0.011,0.0,97.8,97.8,97.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Mang9man
M416,25,0.08,0.8333333333333334,2.921666666666667,1.6,5.88,2.0,0.0,8.0,1.0,1.0,0.0,0.0,Mang9man
ACE32,67,0.209,0.44,33.948,2.9,60.58,1.0,0.0,24.0,0.0,0.0,0.0,0.0,MarTha_HeiYu
Frag Grenade,5,0.4,0.0,36.245000000000005,19.53,52.96,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MarTha_HeiYu
UMP45,35,0.257,0.3076923076923077,9.003846153846153,1.87,30.72,1.0,0.0,9.0,1.0,0.0,2.0,0.0,MarTha_HeiYu
AKM,19,0.105,0.3333333333333333,2.1666666666666665,1.95,2.39,0.0,0.0,3.0,0.0,0.0,0.0,0.0,O-SALAYO
AUG,33,0.152,0.2857142857142857,31.754285714285714,21.88,33.4,0.0,0.0,6.0,0.0,0.0,1.0,0.0,unnamed_5
QBZ95,23,0.217,0.5833333333333334,12.155,10.54,13.1,2.0,0.0,6.0,0.0,0.0,4.0,0.0,unnamed_5
UMP45,51,0.059,0.5714285714285714,4.08,3.55,6.11,3.0,0.0,2.0,1.0,0.0,1.0,0.0,EhNau-X
M416,17,0.235,0.3333333333333333,53.91833333333333,50.94,59.31,3.0,0.0,2.0,0.0,0.0,1.0,0.0,595_zz
Beryl M762,95,0.147,0.391304347826087,31.123043478260865,11.17,60.88,2.0,0.0,12.0,2.0,4.0,3.0,0.0,K0J9G
Frag Grenade,1,2.0,0.0,24.92,22.15,27.69,0.0,0.0,0.0,0.0,0.0,0.0,2.0,K0J9G
Vector,41,0.073,0.25,5.095000000000001,3.24,6.36,3.0,0.0,1.0,0.0,0.0,0.0,0.0,pengwenxi2
Frag Grenade,3,0.667,0.0,20.155,16.14,24.17,0.0,0.0,0.0,0.0,0.0,0.0,2.0,QDzmg
AKM,13,0.154,0.6,32.524,31.73,33.06,0.0,0.0,4.0,0.0,1.0,0.0,0.0,Killpe20a
Beryl M762,14,0.0,1.0,18.93,18.9,19.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,27haonanjiabin
M416,30,0.133,0.2,17.512,10.03,28.67,0.0,0.0,3.0,1.0,0.0,1.0,0.0,27haonanjiabin
Vector,16,0.312,0.16666666666666666,33.76166666666666,33.51,34.19,1.0,0.0,3.0,0.0,2.0,0.0,0.0,Aggzs888888
Beryl M762,43,0.047,0.0,94.755,93.24,96.27,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12signs
Frag Grenade,2,1.0,0.0,33.51,25.29,41.73,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12signs
ACE32,218,0.05,0.35294117647058826,49.45294117647059,7.07,134.76,2.0,0.0,8.0,2.0,3.0,2.0,0.0,Im-Yuanzy
M249,85,0.024,0.5,74.61,58.9,98.01,1.0,0.0,2.0,0.0,0.0,1.0,0.0,Im-Yuanzy
M416,35,0.029,0.0,98.07,98.07,98.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Im-Yuanzy
MP5K,21,0.143,0.4,6.837999999999999,3.25,11.86,0.0,0.0,4.0,0.0,0.0,1.0,0.0,IlIlIlI1lIlIIII
Beryl M762,101,0.03,0.4,24.264,20.77,26.56,0.0,0.0,2.0,0.0,0.0,3.0,0.0,Cirerat
Frag Grenade,7,0.429,0.4,47.862,34.11,74.41,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Cirerat
SKS,3,0.667,0.3333333333333333,83.57,83.57,83.57,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Cirerat
Beryl M762,153,0.118,0.28,48.2068,21.91,84.3,5.0,0.0,11.0,2.0,2.0,5.0,0.0,i_985F
Frag Grenade,4,0.25,0.5,25.85,24.74,26.96,0.0,0.0,0.0,0.0,0.0,0.0,2.0,i_985F
Beryl M762,24,0.125,0.0,19.400000000000002,14.29,29.14,0.0,0.0,1.0,0.0,1.0,1.0,0.0,AK_AK
M24,3,0.333,0.5,82.885,82.34,83.43,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Su_YAo-7
QBZ95,37,0.135,0.5833333333333334,18.0375,3.59,51.74,0.0,0.0,8.0,0.0,3.0,1.0,0.0,chinawang-one
M416,36,0.028,0.0,72.3,72.3,72.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Plasma66
ACE32,3,0.0,1.0,1.53,1.53,1.53,1.0,0.0,0.0,0.0,0.0,0.0,0.0,02ui
Beryl M762,23,0.261,0.4,49.782,11.78,59.32,4.0,0.0,4.0,0.0,2.0,0.0,0.0,02ui
AUG,124,0.008,0.0,9.15,9.15,9.15,0.0,0.0,0.0,0.0,0.0,1.0,0.0,M4agic
MP5K,37,0.081,0.0,3.7300000000000004,3.26,4.19,0.0,0.0,2.0,1.0,0.0,0.0,0.0,A_single1
Thompson,18,0.111,0.6,2.226,0.8,5.35,1.0,0.0,4.0,0.0,0.0,0.0,0.0,Yaojian1223
AKM,16,0.188,0.5714285714285714,21.014285714285712,13.67,26.81,1.0,0.0,3.0,1.0,1.0,1.0,0.0,YiNAN__01
Molotov Cocktail,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,YiNAN__01
UMP45,32,0.062,0.6,27.3,14.29,74.1,0.0,0.0,1.0,2.0,1.0,1.0,0.0,YiNAN__01
AUG,129,0.054,0.46153846153846156,23.672307692307694,6.7,47.13,3.0,0.0,6.0,0.0,1.0,3.0,0.0,kbqtgm
ACE32,24,0.167,0.0,5.2625,4.31,5.75,0.0,0.0,2.0,0.0,2.0,0.0,0.0,Niangegebigdick
Beryl M762,103,0.107,0.26666666666666666,38.97266666666667,4.14,74.08,2.0,0.0,6.0,1.0,2.0,4.0,0.0,7oamy_-
MP5K,14,0.214,0.0,39.629999999999995,39.51,39.73,0.0,0.0,2.0,0.0,0.0,1.0,0.0,Eternity--912
QBZ95,34,0.265,0.35714285714285715,21.055714285714284,7.81,32.51,2.0,0.0,8.0,0.0,3.0,1.0,0.0,W_FiveV
MP5K,45,0.133,0.0,13.903333333333334,13.21,15.06,0.0,0.0,5.0,1.0,0.0,0.0,0.0,yangzhuoxi
AUG,57,0.123,0.3,19.433,8.11,22.53,5.0,0.0,4.0,0.0,0.0,1.0,0.0,tiantianJZ
Beryl M762,13,0.0,1.0,2.728,2.7,2.8,0.0,0.0,5.0,0.0,0.0,0.0,0.0,g5xr66hs5
M24,4,0.25,0.0,75.2,75.2,75.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,SEVEN-older
UMP45,110,0.009,0.0,45.19,45.19,45.19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,987546237
Beryl M762,26,0.115,0.0,37.25333333333334,31.62,40.56,0.0,0.0,1.0,2.0,0.0,0.0,0.0,YunQing_M80
SKS,4,0.5,0.3333333333333333,6.38,6.38,6.38,1.0,0.0,2.0,0.0,0.0,0.0,0.0,YunQing_M80
Thompson,35,0.114,0.0,13.76,13.11,14.37,0.0,0.0,2.0,0.0,0.0,2.0,0.0,YunQing_M80
Kar98k,2,0.5,0.0,208.82,208.82,208.82,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Lmkm_
Frag Grenade,1,1.0,0.0,20.77,20.77,20.77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,zhanglaofuzi66
M416,50,0.26,0.13333333333333333,27.754,14.96,32.54,3.0,0.0,6.0,3.0,1.0,2.0,0.0,zhanglaofuzi66
Thompson,62,0.048,0.8333333333333334,6.240555555555556,2.0,28.97,2.0,0.0,14.0,2.0,0.0,0.0,0.0,zhanglaofuzi66
AKM,22,0.227,0.375,7.39875,6.87,8.09,1.0,0.0,6.0,0.0,0.0,1.0,0.0,hwb1v86cf
AUG,28,0.143,0.2,17.842000000000002,11.15,20.1,0.0,0.0,4.0,1.0,0.0,0.0,0.0,gegejiujiuan520
Frag Grenade,1,0.0,1.0,39.94,39.94,39.94,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Bangel
SKS,19,0.211,0.5555555555555556,73.72333333333333,69.22,75.56,2.0,0.0,5.0,1.0,1.0,0.0,0.0,Bangel
Thompson,67,0.224,0.375,18.015416666666667,12.69,21.43,5.0,0.0,10.0,4.0,2.0,3.0,0.0,Bangel
MP5K,87,0.115,0.6296296296296297,8.04037037037037,3.18,26.55,3.0,0.0,19.0,3.0,0.0,2.0,0.0,classical72
QBU,14,0.143,0.0,110.62,110.02,111.22,0.0,0.0,1.0,0.0,0.0,1.0,0.0,djaxodnd0512
AUG,25,0.24,0.14285714285714285,37.61142857142857,28.29,39.3,1.0,0.0,5.0,1.0,0.0,0.0,0.0,BieAi_-
MP5K,200,0.095,0.5128205128205128,27.193846153846152,1.67,82.49,5.0,0.0,20.0,5.0,4.0,5.0,0.0,BieAi_-
Vector,17,0.294,0.0,26.444,26.28,26.69,0.0,0.0,5.0,0.0,0.0,0.0,0.0,BieAi_-
AUG,14,0.071,0.0,33.45,33.45,33.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,yujinxiang_1010
Beryl M762,9,0.111,0.75,51.7925,16.24,63.67,0.0,0.0,1.0,1.0,0.0,2.0,0.0,X-Flechazo
Frag Grenade,2,0.5,0.0,16.91,16.91,16.91,0.0,0.0,0.0,0.0,0.0,0.0,1.0,X-Flechazo
Kar98k,4,0.25,0.5,96.23,64.95,127.51,1.0,0.0,1.0,0.0,0.0,0.0,0.0,X-Flechazo
MP5K,24,0.083,0.0,21.38,21.38,21.38,0.0,0.0,2.0,0.0,0.0,0.0,0.0,ZhangX1aoBao_
Mk12,54,0.111,0.0,94.84166666666665,92.44,95.79,1.0,0.0,3.0,1.0,0.0,1.0,0.0,ZhangX1aoBao_
M249,55,0.055,0.0,55.876666666666665,46.25,73.13,2.0,0.0,0.0,0.0,1.0,0.0,0.0,Wzwaveman
SKS,7,0.143,0.0,27.35,27.35,27.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Wzwaveman
AUG,201,0.075,0.21052631578947367,55.09263157894737,4.18,76.04,2.0,0.0,12.0,1.0,3.0,1.0,0.0,DaMogudaotageX
Frag Grenade,2,0.5,0.0,36.97,36.97,36.97,0.0,0.0,0.0,0.0,0.0,0.0,1.0,DaMogudaotageX
Mk12,4,0.25,0.0,71.77,71.77,71.77,0.0,0.0,1.0,0.0,0.0,0.0,0.0,DaMogudaotageX
AKM,39,0.256,0.3333333333333333,37.202,31.46,39.51,1.0,0.0,12.0,2.0,0.0,0.0,0.0,1Mik71
Kar98k,4,0.25,0.0,118.39,118.39,118.39,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1Mik71
Vector,114,0.175,0.5652173913043478,11.344347826086958,3.03,34.09,1.0,0.0,32.0,6.0,5.0,2.0,0.0,1Mik71
QBZ95,7,0.429,0.4,13.097999999999999,13.09,13.13,1.0,0.0,4.0,0.0,0.0,0.0,0.0,o-ke-li
Micro UZI,17,0.059,0.0,55.74,55.74,55.74,1.0,0.0,0.0,0.0,0.0,0.0,0.0,sdihjgfuisd
QBZ95,14,0.071,0.0,37.6,37.6,37.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,sdihjgfuisd
AUG,25,0.2,0.4444444444444444,31.64222222222222,24.18,37.68,0.0,0.0,7.0,0.0,2.0,0.0,0.0,YiQunShaDiao-_
Frag Grenade,1,0.0,1.0,50.51,50.51,50.51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,kyukyu599
Frag Grenade,2,0.5,0.0,61.64,61.64,61.64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ddpovo_
M24,1,1.0,0.0,63.83,63.83,63.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Ddpovo_
M416,90,0.178,0.38461538461538464,27.93846153846154,10.86,41.33,3.0,0.0,18.0,0.0,3.0,2.0,0.0,Ddpovo_
Beryl M762,103,0.097,0.23076923076923078,35.066923076923075,1.24,83.57,5.0,0.0,3.0,2.0,3.0,0.0,0.0,38FYLokMehZ
MP5K,30,0.033,0.0,19.35,19.35,19.35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,XIAOAIz
AKM,6,0.0,1.0,2.13,2.13,2.13,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Li_926
M416,4,0.0,1.0,73.94,73.63,74.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Jiaopp0
Beryl M762,38,0.053,0.7142857142857143,6.410000000000001,3.98,19.1,2.0,0.0,3.0,0.0,2.0,0.0,0.0,17_shuoOoo
M24,3,0.667,0.0,151.29000000000002,150.65,151.93,0.0,0.0,1.0,1.0,0.0,0.0,0.0,17_shuoOoo
Micro UZI,50,0.14,0.2222222222222222,2.4266666666666667,1.85,3.21,1.0,0.0,8.0,0.0,0.0,0.0,0.0,17_shuoOoo
ACE32,50,0.08,0.7142857142857143,19.81357142857143,2.4,82.39,1.0,0.0,9.0,0.0,0.0,4.0,0.0,TangCuli_JI
Beryl M762,57,0.035,0.0,93.145,90.57,95.72,1.0,0.0,0.0,1.0,0.0,0.0,0.0,TangCuli_JI
Frag Grenade,1,1.0,0.0,52.13,52.13,52.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,TangCuli_JI
Micro UZI,25,0.04,0.0,7.78,7.78,7.78,0.0,0.0,1.0,0.0,0.0,0.0,0.0,TangCuli_JI
AUG,25,0.04,0.0,23.05,23.05,23.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Im-xiehaojie
M24,13,0.462,0.0,108.21333333333332,87.03,139.15,0.0,0.0,4.0,0.0,2.0,0.0,0.0,Im-xiehaojie
QBZ95,26,0.115,0.25,4.8075,4.28,6.17,1.0,0.0,2.0,1.0,0.0,0.0,0.0,Im-xiehaojie
M416,121,0.025,0.25,70.245,12.76,239.11,0.0,0.0,1.0,0.0,1.0,2.0,0.0,shuojuwananba_-
