weapon,fire_count,hit,damage_0_rate,distance_mean,distance_min,distance_max,HeadShot,NeckShot,TorsoShot,PelvisShot,ArmShot,LegShot,NonSpecific,player_name
Kar98k,3,0.333,0.5,28.195,26.31,30.08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,tUcjn4NDvPw7y
Beryl M762,96,0.042,0.8095238095238095,8.1,4.32,17.17,2.0,0.0,14.0,2.0,1.0,2.0,0.0,0907_Jiu
M24,4,0.5,0.0,149.76,58.66,240.86,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0907_Jiu
M416,10,0.0,1.0,1.4075,1.38,1.45,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0907_Jiu
Beryl M762,15,0.067,0.0,67.95,67.95,67.95,0.0,0.0,0.0,0.0,1.0,0.0,0.0,RedaMancyAng
Frag Grenade,1,1.0,0.0,63.89,63.89,63.89,0.0,0.0,0.0,0.0,0.0,0.0,1.0,RedaMancyAng
Beryl M762,56,0.054,0.8125,12.3975,1.46,63.43,0.0,0.0,12.0,3.0,0.0,1.0,0.0,FEI--ge-ge
Frag Grenade,3,0.667,0.3333333333333333,22.25333333333333,14.01,37.47,0.0,0.0,0.0,0.0,0.0,0.0,3.0,FEI--ge-ge
M416,10,0.4,0.0,59.64,59.64,59.64,0.0,0.0,4.0,0.0,0.0,0.0,0.0,lueker-
M24,4,0.25,0.0,309.51,309.51,309.51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,juju213
Mk47 Mutant,93,0.108,0.5238095238095238,16.874761904761904,1.82,26.36,4.0,0.0,11.0,2.0,1.0,3.0,0.0,juju213
Beryl M762,10,0.3,0.625,9.15375,9.15,9.16,1.0,0.0,6.0,0.0,1.0,0.0,0.0,hubaba124
Kar98k,8,0.125,0.0,304.1,304.1,304.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,hubaba124
Beryl M762,59,0.068,0.6,37.248,27.47,71.77,1.0,0.0,6.0,1.0,2.0,0.0,0.0,MC_Killer6789
Mini14,6,0.0,1.0,220.36,218.91,221.81,0.0,0.0,1.0,0.0,1.0,0.0,0.0,MC_Killer6789
Frag Grenade,1,0.0,1.0,22.7,22.7,22.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NinghaiEthan
UMP45,26,0.077,0.0,22.66,22.62,22.7,0.0,0.0,2.0,0.0,0.0,0.0,0.0,NinghaiEthan
M416,237,0.021,0.1666666666666666,7.673333333333333,0.81,41.56,0.0,0.0,4.0,0.0,2.0,0.0,0.0,Chen2003BOW
Beryl M762,30,0.033,0.0,27.13,27.13,27.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,oldspricymeat
Beryl M762,72,0.028,0.8666666666666667,15.222,2.86,30.11,1.0,0.0,11.0,0.0,1.0,2.0,0.0,iFTY_HuaHai
Frag Grenade,2,0.5,0.0,14.6,14.6,14.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,iFTY_HuaHai
M249,31,0.0,1.0,8.545454545454545,3.8,11.16,2.0,0.0,9.0,0.0,0.0,0.0,0.0,iFTY_HuaHai
AUG,17,0.176,0.0,13.996666666666668,12.14,16.41,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4090Ti------
QBU,10,0.1,0.0,131.93,131.93,131.93,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4090Ti------
AUG,24,0.042,0.0,52.61,52.61,52.61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,KH-TungTuTe
Mini14,19,0.053,0.8,218.858,217.55,220.13,0.0,0.0,2.0,1.0,2.0,0.0,0.0,KH-TungTuTe
AKM,22,0.091,0.0,7.875,7.36,8.39,0.0,0.0,2.0,0.0,0.0,0.0,0.0,China-wWGG
MP5K,53,0.038,0.0,8.62,8.62,8.62,0.0,0.0,2.0,0.0,0.0,0.0,0.0,China-wWGG
Beryl M762,79,0.127,0.2857142857142857,30.12071428571429,6.48,54.01,2.0,0.0,11.0,0.0,1.0,0.0,0.0,KerrjJimmy
SKS,2,0.0,1.0,47.735,47.51,47.96,2.0,0.0,0.0,0.0,0.0,0.0,0.0,KerrjJimmy
Beryl M762,99,0.141,0.5483870967741935,10.198064516129032,2.2,30.27,8.0,0.0,17.0,3.0,1.0,2.0,0.0,moochz8yyp
Frag Grenade,3,0.333,0.5,10.225,6.65,13.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,moochz8yyp
Kar98k,3,0.333,0.0,310.78,310.78,310.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,moochz8yyp
ACE32,28,0.036,0.0,57.53,57.53,57.53,0.0,0.0,1.0,0.0,0.0,0.0,0.0,bingya3
Micro UZI,25,0.12,0.0,4.803333333333334,4.45,5.3,2.0,0.0,0.0,0.0,1.0,0.0,0.0,bingya3
AKM,7,0.286,0.0,6.29,6.29,6.29,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Yy5659_Chuyi
AUG,96,0.031,0.7857142857142857,8.825,1.72,20.54,1.0,0.0,10.0,0.0,2.0,1.0,0.0,Yy5659_Chuyi
M24,4,0.25,0.0,98.45,98.45,98.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yy5659_Chuyi
Mini14,48,0.062,0.0,146.19666666666666,133.57,152.51,2.0,0.0,0.0,0.0,1.0,0.0,0.0,Yy5659_Chuyi
AUG,16,0.125,0.0,25.15,25.15,25.15,0.0,0.0,1.0,0.0,1.0,0.0,0.0,Dccz_5
AUG,47,0.106,0.5454545454545454,3.715454545454545,2.84,5.67,0.0,0.0,10.0,0.0,1.0,0.0,0.0,BigTU-TH
QBU,10,0.1,0.0,80.88,80.88,80.88,0.0,0.0,1.0,0.0,0.0,0.0,0.0,xxxiby4r
AKM,10,0.2,0.5,42.0625,41.23,44.29,1.0,0.0,3.0,0.0,0.0,0.0,0.0,MaDouTV_SaoSao
Frag Grenade,2,0.5,0.5,58.325,57.93,58.72,0.0,0.0,0.0,0.0,0.0,0.0,2.0,MaDouTV_SaoSao
Molotov Cocktail,1,0.0,1.0,9.65,9.65,9.65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,MaDouTV_SaoSao
ACE32,15,0.2,0.4,6.434,6.29,6.67,1.0,0.0,2.0,0.0,0.0,2.0,0.0,9981i
Frag Grenade,2,1.0,0.0,7.735,0.0,15.47,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9981i
ACE32,72,0.111,0.7419354838709677,8.016451612903225,2.07,13.58,4.0,0.0,9.0,13.0,3.0,2.0,0.0,og7armanle4der
AKM,15,0.133,0.7777777777777778,6.323333333333334,3.85,8.93,0.0,0.0,1.0,5.0,1.0,2.0,0.0,og7armanle4der
Beryl M762,20,0.1,0.0,22.465,22.46,22.47,1.0,0.0,1.0,0.0,0.0,0.0,0.0,og7armanle4der
M24,18,0.278,0.375,61.06125,16.77,189.22,4.0,0.0,4.0,0.0,0.0,0.0,0.0,og7armanle4der
Beryl M762,100,0.17,0.15,8.3335,2.03,16.75,2.0,0.0,12.0,2.0,3.0,1.0,0.0,babeo-_
Groza,59,0.119,0.0,7.267142857142858,3.58,10.98,1.0,0.0,4.0,0.0,1.0,1.0,0.0,babeo-_
M24,9,0.444,0.2,213.716,155.19,251.94,1.0,0.0,4.0,0.0,0.0,0.0,0.0,babeo-_
Beryl M762,40,0.3,0.3333333333333333,61.400000000000006,5.31,180.75,6.0,0.0,5.0,0.0,3.0,4.0,0.0,JL29-_
M249,50,0.12,0.7391304347826086,16.577826086956524,3.23,55.84,0.0,0.0,9.0,6.0,4.0,4.0,0.0,JL29-_
AKM,87,0.149,0.5,15.508846153846154,6.23,50.03,3.0,0.0,15.0,6.0,1.0,1.0,0.0,MNVN-AnhNongDan
M24,5,0.4,0.0,124.41,80.59,168.23,0.0,0.0,2.0,0.0,0.0,0.0,0.0,MNVN-AnhNongDan
SKS,57,0.246,0.631578947368421,48.034473684210525,5.66,113.19,3.0,0.0,26.0,5.0,2.0,2.0,0.0,MNVN-AnhNongDan
SKS,8,0.375,0.0,32.83,32.83,32.83,0.0,0.0,2.0,1.0,0.0,0.0,0.0,Xing-Chen0808
Vector,28,0.107,0.625,10.20375,1.97,15.43,1.0,0.0,7.0,0.0,0.0,0.0,0.0,Xing-Chen0808
M416,74,0.041,0.7857142857142857,11.994285714285716,7.99,26.41,1.0,0.0,11.0,2.0,0.0,0.0,0.0,iFTY_HuaHai
Mk12,80,0.15,0.0,148.9725,122.87,178.05,3.0,0.0,5.0,1.0,0.0,3.0,0.0,iFTY_HuaHai
Vector,171,0.152,0.6231884057971014,14.301449275362318,1.89,39.66,5.0,0.0,31.0,14.0,12.0,7.0,0.0,iFTY_HuaHai
M24,8,0.125,0.0,410.51,410.51,410.51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CeShiZhangHao-11
MP5K,38,0.079,0.8,3.7046666666666663,1.02,6.24,1.0,0.0,10.0,3.0,0.0,1.0,0.0,CeShiZhangHao-11
Frag Grenade,1,1.0,0.0,12.13,12.13,12.13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Torpido_5016
AKM,25,0.2,0.375,24.9125,4.93,42.66,3.0,0.0,2.0,2.0,1.0,0.0,0.0,Mohaipangzi
AUG,68,0.015,0.0,18.55,18.55,18.55,0.0,0.0,1.0,0.0,0.0,0.0,0.0,kong_aim
M416,83,0.072,0.0,23.69666666666667,14.4,27.15,0.0,0.0,2.0,1.0,0.0,3.0,0.0,kong_aim
M416,32,0.188,0.0,38.97666666666667,25.21,102.94,0.0,0.0,5.0,1.0,0.0,0.0,0.0,Amoo6
ACE32,7,0.286,0.0,22.965,22.96,22.97,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Duo_Ge__
AUG,42,0.048,0.0,33.935,32.04,35.83,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Duo_Ge__
AWM,4,0.25,0.0,278.64,278.64,278.64,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Duo_Ge__
M24,3,0.0,1.0,128.53,128.53,128.53,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Duo_Ge__
M416,35,0.143,0.1666666666666666,33.02333333333333,3.0,71.81,0.0,0.0,5.0,1.0,0.0,0.0,0.0,she1leycake
QBZ95,28,0.107,0.0,120.66,108.42,131.12,0.0,0.0,1.0,0.0,1.0,1.0,0.0,ZHANAN14538
ACE32,100,0.06,0.4545454545454545,26.35,13.48,43.35,2.0,0.0,4.0,3.0,1.0,1.0,0.0,KunShan-xxx
Frag Grenade,1,1.0,0.0,14.4,14.4,14.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,KunShan-xxx
QBZ95,80,0.112,0.71875,8.1371875,3.78,16.03,4.0,0.0,12.0,4.0,4.0,8.0,0.0,goodbang9__
AUG,56,0.071,0.2,36.528,29.64,60.17,1.0,0.0,3.0,0.0,0.0,1.0,0.0,SSS998-
UMP45,34,0.029,0.0,4.94,4.94,4.94,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Ck_yiqing
M24,35,0.114,0.2,302.912,177.21,399.55,3.0,0.0,0.0,0.0,2.0,0.0,0.0,immcayy
Beryl M762,12,0.083,0.0,11.62,11.62,11.62,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Vip88888_
MP5K,25,0.12,0.7,8.672,7.54,9.81,0.0,0.0,6.0,0.0,1.0,3.0,0.0,Clanxin
Mk47 Mutant,37,0.108,0.6666666666666666,4.246666666666667,3.0,7.8,4.0,0.0,5.0,1.0,1.0,1.0,0.0,Jinminator
AUG,103,0.097,0.4736842105263157,20.82578947368421,4.38,67.9,2.0,0.0,11.0,2.0,2.0,2.0,0.0,CTN_J1NG
Frag Grenade,4,0.25,0.5,68.52000000000001,68.12,68.92,0.0,0.0,0.0,0.0,0.0,0.0,2.0,CTN_J1NG
QBU,110,0.2,0.3529411764705882,227.6735294117647,66.73,378.71,6.0,0.0,16.0,6.0,5.0,1.0,0.0,CTN_J1NG
AUG,9,0.222,0.0,5.395,5.3,5.49,0.0,0.0,1.0,0.0,0.0,1.0,0.0,Losai-
AUG,25,0.12,0.4,10.96,10.72,11.26,2.0,0.0,3.0,0.0,0.0,0.0,0.0,xywwu79092
Frag Grenade,1,1.0,0.0,27.66,27.66,27.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,xywwu79092
QBZ95,32,0.188,0.4545454545454545,17.994545454545456,2.35,43.38,4.0,0.0,7.0,0.0,0.0,0.0,0.0,xywwu79092
QBZ95,30,0.067,0.5,32.8325,32.27,33.02,1.0,0.0,2.0,0.0,0.0,1.0,0.0,xsh-zzy
ACE32,136,0.11,0.4,30.6316,10.79,66.73,3.0,0.0,11.0,2.0,2.0,7.0,0.0,Ez031231
Kar98k,4,0.0,1.0,39.52,39.52,39.52,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Ez031231
Beryl M762,9,0.333,0.0,4.793333333333334,4.69,4.91,0.0,0.0,2.0,0.0,1.0,0.0,0.0,HYiKing
Mk12,68,0.059,0.0,317.03000000000003,127.09,404.63,0.0,0.0,3.0,0.0,1.0,0.0,0.0,LostWolfHL
AUG,59,0.136,0.2727272727272727,69.41727272727273,56.15,83.63,7.0,0.0,2.0,1.0,1.0,0.0,0.0,Mr_Chen_xiaoyu
Beryl M762,16,0.25,0.2,5.534000000000001,5.15,6.09,0.0,0.0,3.0,2.0,0.0,0.0,0.0,Mr_Chen_xiaoyu
Frag Grenade,1,0.0,1.0,61.24,61.24,61.24,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Mr_Chen_xiaoyu
ACE32,6,0.5,0.0,4.73,4.42,5.12,0.0,0.0,2.0,1.0,0.0,0.0,0.0,ayn2v5ml986
M416,10,0.4,0.0,26.2675,26.03,26.6,0.0,0.0,3.0,1.0,0.0,0.0,0.0,ayn2v5ml986
AKM,15,0.067,0.0,7.45,7.45,7.45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,gxt931228
MP5K,83,0.096,0.7142857142857143,37.60785714285714,2.17,56.33,3.0,0.0,12.0,7.0,3.0,3.0,0.0,Aatrox-Lzy
UMP45,27,0.148,0.5555555555555556,17.37666666666667,1.39,37.38,0.0,0.0,7.0,1.0,1.0,0.0,0.0,njyyy5
Thompson,3,0.667,0.0,14.94,14.89,14.99,0.0,0.0,2.0,0.0,0.0,0.0,0.0,lm_hi
Beryl M762,4,0.25,0.0,10.77,10.77,10.77,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Magicstickooooo
Mk12,94,0.106,0.0,266.036,97.68,410.98,2.0,0.0,6.0,0.0,1.0,1.0,0.0,Magicstickooooo
M416,6,0.167,0.0,14.65,14.65,14.65,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Segw0n
AUG,96,0.021,0.0,21.2,20.24,22.16,0.0,0.0,1.0,0.0,1.0,0.0,0.0,BedsidePT
Beryl M762,47,0.043,0.0,32.14,8.43,55.85,0.0,0.0,0.0,0.0,0.0,2.0,0.0,BedsidePT
Frag Grenade,2,0.5,0.0,13.79,13.79,13.79,0.0,0.0,0.0,0.0,0.0,0.0,1.0,BedsidePT
Mk12,35,0.257,0.1818181818181818,242.57545454545453,50.88,320.07,1.0,0.0,8.0,1.0,0.0,1.0,0.0,BedsidePT
MP5K,18,0.167,0.4,21.26,21.04,21.5,0.0,0.0,3.0,2.0,0.0,0.0,0.0,Jason-YXL
AKM,6,0.0,1.0,2.55,2.49,2.67,0.0,0.0,4.0,0.0,0.0,0.0,0.0,RL-RiMei_1
Frag Grenade,3,0.0,1.0,41.57,25.64,57.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,RL-RiMei_1
M416,146,0.151,0.5416666666666666,8.867291666666667,1.89,42.03,7.0,0.0,26.0,5.0,5.0,5.0,0.0,RL-RiMei_1
Mini14,29,0.069,0.0,239.015,66.72,411.31,1.0,0.0,0.0,0.0,1.0,0.0,0.0,RL-RiMei_1
AKM,21,0.143,0.0,46.56333333333333,46.55,46.58,0.0,0.0,3.0,0.0,0.0,0.0,0.0,xxxxiawan
M416,27,0.185,0.5,3.866,2.68,5.46,1.0,0.0,6.0,0.0,0.0,3.0,0.0,18Jin-Yang
QBZ95,55,0.255,0.0,27.90928571428572,10.82,36.3,2.0,0.0,8.0,1.0,0.0,3.0,0.0,525dcbo
M16A4,18,0.056,0.0,7.49,7.49,7.49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Call_me_BaoZz
Beryl M762,28,0.036,0.0,50.1,50.1,50.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,lsd7czzk34
UMP45,38,0.026,0.8888888888888888,17.467777777777776,2.65,72.6,0.0,0.0,6.0,0.0,0.0,3.0,0.0,lsd7czzk34
Mk12,130,0.062,0.0,302.65,261.58,409.27,0.0,0.0,2.0,2.0,2.0,2.0,0.0,ThinkER8
AUG,3,0.333,0.0,6.05,6.05,6.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Pwwwwwwwwwwwwww-
MP5K,75,0.053,0.0,11.8675,10.92,12.27,0.0,0.0,3.0,0.0,0.0,1.0,0.0,Pwwwwwwwwwwwwww-
ACE32,58,0.138,0.2727272727272727,19.47636363636364,8.78,33.56,0.0,0.0,10.0,1.0,0.0,0.0,0.0,Dor4emon
MP5K,55,0.109,0.3333333333333333,4.711111111111111,4.47,5.42,1.0,0.0,4.0,3.0,1.0,0.0,0.0,Dor4emon
Mini14,31,0.0,1.0,387.74,387.74,387.74,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Dor4emon
AUG,60,0.117,0.125,27.3375,7.24,74.2,1.0,0.0,6.0,0.0,1.0,0.0,0.0,MarTha_Yoke
Frag Grenade,6,0.667,0.0,29.700000000000003,16.35,38.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,MarTha_Yoke
M24,24,0.125,0.25,167.04999999999998,69.71,388.14,1.0,0.0,3.0,0.0,0.0,0.0,0.0,MarTha_Yoke
QBZ95,40,0.2,0.1111111111111111,72.42888888888889,42.77,91.05,4.0,0.0,1.0,1.0,2.0,1.0,0.0,MarTha_Yoke
UMP45,32,0.219,0.4615384615384615,28.91923076923077,5.43,54.03,1.0,0.0,11.0,0.0,0.0,1.0,0.0,MarTha_Yoke
MG3,26,0.231,0.0,20.861666666666668,6.32,28.11,0.0,0.0,6.0,0.0,0.0,0.0,0.0,ByteDanceDpp1
Micro UZI,50,0.2,0.0,6.395,4.55,8.03,1.0,0.0,6.0,1.0,2.0,0.0,0.0,ByteDanceDpp1
UMP45,19,0.368,0.0,3.488571428571429,2.86,3.89,0.0,0.0,5.0,2.0,0.0,0.0,0.0,ByteDanceDpp1
M249,127,0.016,0.6,125.56199999999998,118.0,146.49,1.0,0.0,2.0,0.0,0.0,2.0,0.0,04l7_
Mini14,71,0.099,0.3636363636363636,256.5772727272727,121.17,409.31,0.0,0.0,9.0,1.0,0.0,1.0,0.0,04l7_
AUG,117,0.094,0.6333333333333333,18.838,8.28,35.34,13.0,0.0,11.0,2.0,4.0,0.0,0.0,Cyik_
AWM,14,0.286,0.2,117.06199999999998,98.7,142.2,4.0,0.0,1.0,0.0,0.0,0.0,0.0,Cyik_
Frag Grenade,6,0.333,0.0,20.16,19.1,21.22,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Cyik_
Kar98k,3,0.333,0.5,61.845,59.6,64.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Cyik_
MP5K,31,0.226,0.5333333333333333,20.9,18.91,24.64,0.0,0.0,5.0,9.0,0.0,1.0,0.0,Cyik_
QBZ95,15,0.133,0.8461538461538461,2.5976923076923075,0.76,3.94,1.0,0.0,8.0,0.0,3.0,1.0,0.0,AING_SecurityXD
M416,59,0.102,0.0,39.458333333333336,34.36,46.93,0.0,0.0,3.0,1.0,1.0,1.0,0.0,18jin-Hao
MP5K,80,0.1,0.68,2.3964,0.85,6.04,1.0,0.0,16.0,4.0,1.0,3.0,0.0,luodi321
AUG,51,0.059,0.7857142857142857,15.523571428571428,2.95,47.9,0.0,0.0,6.0,6.0,0.0,2.0,0.0,Dark-King091
Frag Grenade,1,0.0,1.0,15.68,13.94,17.42,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Dark-King091
Mk47 Mutant,10,0.2,0.0,89.36500000000001,85.12,93.61,0.0,0.0,1.0,1.0,0.0,0.0,0.0,Dark-King091
ACE32,24,0.125,0.8235294117647058,3.934705882352941,3.44,4.54,0.0,0.0,13.0,0.0,3.0,1.0,0.0,P_laod
Beryl M762,25,0.12,0.7272727272727273,5.593636363636364,5.4,5.96,1.0,0.0,3.0,1.0,0.0,6.0,0.0,P_laod
Mk47 Mutant,11,0.091,0.0,70.54,70.54,70.54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,liangeaichangge
ACE32,39,0.308,0.0,8.895000000000001,6.71,10.27,3.0,0.0,8.0,0.0,1.0,0.0,0.0,SSS456SSS
Kar98k,3,0.667,0.0,39.35,34.76,43.94,1.0,0.0,1.0,0.0,0.0,0.0,0.0,SSS456SSS
Micro UZI,37,0.189,0.0,7.892857142857143,7.31,8.26,5.0,0.0,1.0,0.0,1.0,0.0,0.0,SSS456SSS
P1911,13,0.462,0.0,7.5566666666666675,5.63,11.88,2.0,0.0,3.0,0.0,1.0,0.0,0.0,SSS456SSS
SKS,5,0.2,0.0,113.25,113.25,113.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Guiac666
Beryl M762,24,0.083,0.0,34.79,34.79,34.79,1.0,0.0,0.0,1.0,0.0,0.0,0.0,AnBB-_
Kar98k,16,0.188,0.0,269.01666666666665,165.72,324.57,0.0,0.0,3.0,0.0,0.0,0.0,0.0,AnBB-_
Mini14,19,0.211,0.0,368.48,363.79,373.17,1.0,0.0,3.0,0.0,0.0,0.0,0.0,AnBB-_
AUG,68,0.029,0.8181818181818182,17.599999999999998,12.66,21.67,2.0,0.0,8.0,0.0,1.0,0.0,0.0,illlilllllill
Frag Grenade,4,0.5,0.3333333333333333,54.6,53.86,55.28,0.0,0.0,0.0,0.0,0.0,0.0,3.0,illlilllllill
Mk12,38,0.053,0.7142857142857143,94.96142857142856,92.92,97.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,illlilllllill
ACE32,29,0.069,0.3333333333333333,10.803333333333333,9.37,11.7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,MeiyiTian1oveyou
ACE32,9,0.111,0.0,16.54,16.54,16.54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,LBJ_CAVS1
M24,24,0.208,0.2857142857142857,239.99,123.48,386.84,2.0,0.0,2.0,1.0,2.0,0.0,0.0,LBJ_CAVS1
Beryl M762,100,0.17,0.4848484848484848,14.5330303030303,0.88,30.81,0.0,0.0,22.0,5.0,2.0,4.0,0.0,xinsu1_
Frag Grenade,2,0.0,1.0,32.77,32.77,32.77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,xinsu1_
SKS,23,0.391,0.1818181818181818,96.90818181818182,79.7,112.27,0.0,0.0,9.0,1.0,1.0,0.0,0.0,xinsu1_
SKS,19,0.105,0.6666666666666666,4.071666666666666,1.12,7.1,1.0,0.0,5.0,0.0,0.0,0.0,0.0,zjwanghao
Sawed-off,3,1.0,0.7692307692307693,9.12,8.98,9.24,2.0,0.0,1.0,1.0,9.0,0.0,0.0,zjwanghao
AKM,14,0.143,0.7142857142857143,91.17857142857144,87.75,94.24,1.0,0.0,5.0,1.0,0.0,0.0,0.0,13199
AUG,48,0.083,0.0,17.235,0.84,33.62,2.0,0.0,2.0,0.0,0.0,0.0,0.0,13199
AKM,30,0.067,0.0,49.865,49.75,49.98,1.0,0.0,0.0,0.0,0.0,1.0,0.0,LYG--yang
M416,49,0.041,0.8,14.288,1.41,33.99,2.0,0.0,7.0,1.0,0.0,0.0,0.0,Life_KIN
Beryl M762,41,0.098,0.7142857142857143,19.219285714285714,7.9,73.29,2.0,0.0,8.0,2.0,0.0,2.0,0.0,LLOONNGG_-
ACE32,5,0.2,0.0,14.7,14.7,14.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,454332
Frag Grenade,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,454332
AKM,4,0.25,0.0,84.81,84.81,84.81,0.0,0.0,1.0,0.0,0.0,0.0,0.0,battleYeerba
SKS,17,0.176,0.0,39.48333333333333,31.15,56.15,0.0,0.0,3.0,0.0,0.0,0.0,0.0,KU_Kun9400
M16A4,11,0.091,0.0,189.2,189.2,189.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,AIt_Cray
M249,80,0.138,0.45,9.0525,2.49,27.17,1.0,0.0,9.0,9.0,1.0,0.0,0.0,AIt_Cray
Micro UZI,22,0.0,1.0,2.11875,1.9,2.43,0.0,0.0,4.0,3.0,1.0,0.0,0.0,AIt_Cray
Frag Grenade,2,0.5,0.5,35.77,27.78,43.76,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Never_give_up_-
M416,9,0.333,0.4,30.822000000000003,30.82,30.83,0.0,0.0,5.0,0.0,0.0,0.0,0.0,eXDU1XCj
M16A4,45,0.089,0.0,50.3475,45.86,56.11,0.0,0.0,0.0,2.0,2.0,0.0,0.0,LuRenWang_MGG01
Micro UZI,33,0.03,0.0,28.23,28.23,28.23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,LuRenWang_MGG01
M416,40,0.125,0.2857142857142857,60.81428571428573,45.17,96.34,1.0,0.0,5.0,0.0,0.0,1.0,0.0,Jzzz_zz
AKM,14,0.143,0.0,14.705,14.7,14.71,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Koqacnmlgb
Beryl M762,7,0.143,0.0,27.16,27.16,27.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Wangdachui123888
AUG,155,0.045,0.5882352941176471,20.738235294117647,1.71,87.06,4.0,0.0,10.0,1.0,2.0,0.0,0.0,GTJoker_MSheng
Frag Grenade,3,0.333,0.0,27.51,27.51,27.51,0.0,0.0,0.0,0.0,0.0,0.0,1.0,GTJoker_MSheng
M24,6,0.167,0.0,71.34,71.34,71.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,GTJoker_MSheng
AKM,41,0.122,0.6153846153846154,15.52,12.79,44.33,0.0,0.0,9.0,3.0,1.0,0.0,0.0,3_x_91X846K02
AUG,3,0.333,0.0,5.86,5.86,5.86,0.0,0.0,1.0,0.0,0.0,0.0,0.0,sugar_cao_mei
ACE32,12,0.0,1.0,19.156666666666663,18.74,19.5,0.0,0.0,3.0,3.0,0.0,0.0,0.0,CHN-029-HCl
AUG,28,0.143,0.2,14.556,12.52,17.98,0.0,0.0,3.0,1.0,1.0,0.0,0.0,CHN-029-HCl
Mk47 Mutant,4,0.25,0.0,23.54,23.54,23.54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CHN-029-HCl
Kar98k,3,0.333,0.0,97.46,97.46,97.46,0.0,0.0,0.0,0.0,1.0,0.0,0.0,rlaalsgurwkddo
SCAR-L,18,0.222,0.0,15.3925,14.06,16.72,0.0,0.0,3.0,0.0,0.0,1.0,0.0,China-Q-
Micro UZI,5,0.2,0.0,3.17,3.17,3.17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Ni_nnnnnnnnnnnnn
Mk12,13,0.231,0.25,1.535,0.81,3.19,0.0,0.0,3.0,0.0,0.0,1.0,0.0,Toxic_YYxxxxx-_-
M24,16,0.125,0.0,442.985,435.67,450.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,sung_my
Sawed-off,2,3.0,0.0,8.42,8.38,8.5,1.0,0.0,0.0,0.0,3.0,2.0,0.0,Wangmorenp
UMP45,24,0.125,0.7,3.81,3.15,4.77,0.0,0.0,7.0,2.0,1.0,0.0,0.0,Wangmorenp
Beryl M762,124,0.073,0.25,26.035,4.06,59.32,3.0,0.0,7.0,1.0,0.0,1.0,0.0,Livuios
